City_ID,City,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,copala,16.65,-98.9833,26.66,63,28,4.22,MX,1742079383
362,richards bay,-28.783,32.0377,20.99,80,100,0.92,ZA,1742079385
363,lhokseumawe,5.1801,97.1507,24.81,88,100,1.84,ID,1742079386
364,zorgo,12.2489,-0.6158,35.55,23,74,2.92,BF,1742079387
365,touros,-5.1989,-35.4608,26.25,83,100,4.19,BR,1742079388
366,rio grande,-32.035,-52.0986,20.97,81,2,4.78,BR,1742079389
367,corral de almaguer,39.7545,-3.1865,5.97,72,89,4.4,ES,1742079390
368,djambala,-2.5447,14.7533,21.75,75,60,0.74,CG,1742079391
369,kyren,51.6828,102.1408,-7.86,86,97,0.84,RU,1742079392
370,quesnel,52.9999,-122.5029,1.28,60,0,2.57,CA,1742079393
371,tweed heads,-28.1817,153.547,26.77,73,48,3.6,AU,1742079394
372,los llanos de aridane,28.6585,-17.9182,14.86,83,0,3.13,ES,1742079395
373,colares,38.7992,-9.4469,11.29,78,66,8.66,PT,1742079396
374,trevelin,-43.0858,-71.4639,15.03,61,38,2.39,AR,1742079397
375,minas de marcona,-15.2119,-75.1103,19.18,67,52,6.57,PE,1742079398
376,al jawf,29.5,38.75,19.34,35,0,2.79,SA,1742079399
377,paris,48.8534,2.3488,6.28,60,0,6.17,FR,1742079401
378,thinadhoo,0.5333,72.9333,27.85,70,15,1.06,MV,1742079402
379,ciudad lazaro cardenas,17.9583,-102.2,26.77,66,23,4.6,MX,1742079403
380,tamanrasset,22.785,5.5228,21.95,28,40,2.57,DZ,1742079404
381,kapit,2.0167,112.9333,22.77,100,100,0.64,MY,1742079406
382,narrabri,-30.3167,149.7833,26.4,59,31,1.34,AU,1742079407
383,forster,-32.1667,152.5167,24.05,56,100,3.18,AU,1742079408
384,tapa,59.2606,25.9586,-0.16,76,100,6.56,EE,1742079409
385,saint helena,-15.95,-5.7,20.85,78,98,6.99,SH,1742079410
386,nkhata bay,-11.6066,34.2907,22.64,85,100,2.41,MW,1742079411
387,assab,13.0092,42.7394,26.12,66,8,10.68,ER,1742079412
388,amahai,-3.3333,128.9167,26.53,81,100,1.55,ID,1742079413
389,jackson,42.4165,-122.8345,9.28,79,100,4.63,US,1742079414
390,kamaishi,39.2667,141.8833,4.33,73,100,2.43,JP,1742079415
391,marvejols,44.5538,3.2914,0.49,81,89,2.04,FR,1742079416
392,boguchany,58.3814,97.4531,-3.56,97,100,1.54,RU,1742079417
393,alice springs,-23.7,133.8833,26.75,29,59,0.0,AU,1742079418
394,bridgewater,44.3835,-64.5155,4.26,100,83,4.63,CA,1742079419
395,lorengau,-2.0226,147.2712,29.74,65,84,6.12,PG,1742079420
396,novyy urgal,51.0736,132.5642,-16.26,93,100,0.29,RU,1742079421
397,magadan,59.5667,150.8,-20.46,72,16,1.85,RU,1742079093
398,florida,28.7505,-82.5001,25.88,72,40,3.6,US,1742079424
399,taltal,-25.4,-70.4833,20.59,81,20,2.59,CL,1742079425
400,kingman,35.1894,-114.053,13.98,24,3,1.79,US,1742079426
401,kurumkan,54.3,110.3,-15.6,91,66,1.98,RU,1742079427
402,aginskoye,51.1,114.53,-10.21,84,100,3.91,RU,1742079428
403,san fernando,15.0286,120.6898,24.85,79,82,1.58,PH,1742079429
404,bafq,31.6128,55.4107,14.08,19,1,0.91,IR,1742079430
405,salinopolis,-0.6136,-47.3561,26.29,86,18,3.72,BR,1742079431
406,tulun,54.5611,100.5792,-12.85,99,89,0.79,RU,1742079433
407,gorontalo,0.5412,123.0595,24.74,96,100,1.11,ID,1742079434
408,impfondo,1.6381,18.0667,24.45,63,94,1.12,CG,1742079435
409,dryden,49.7833,-92.7503,-7.84,79,100,4.63,CA,1742079436
410,pangai,-19.8,-174.35,27.26,83,100,6.94,TO,1742079437
411,mount isa,-20.7333,139.5,28.87,54,20,4.63,AU,1742079438
412,st. thomas,42.7736,-81.1804,16.81,70,100,6.58,CA,1742079439
413,sidi khaled,34.387,4.9879,14.81,48,24,3.07,DZ,1742079442
414,mbanza-ngungu,-5.25,14.8667,21.25,94,99,0.94,CD,1742079443
415,kodiak,57.79,-152.4072,5.73,61,20,5.66,US,1742079444
416,mareeba,-17.0,145.4333,21.99,96,100,1.72,AU,1742079445
417,zouerate,22.7187,-12.4521,20.86,28,0,3.97,MR,1742079447
418,nikolayevsk-on-amure,53.1406,140.73,-11.83,88,100,1.45,RU,1742079448
419,kasungu,-13.0333,33.4833,17.08,97,100,1.81,MW,1742079449
420,rabaul,-4.1967,152.1721,28.15,71,72,1.08,PG,1742079450
421,palikir - national government center,6.9248,158.1611,27.19,86,100,5.14,FM,1742079451
422,fada,7.25,4.0667,25.05,89,91,1.34,NG,1742079452
423,pitimbu,-7.4706,-34.8086,27.23,79,100,5.32,BR,1742079453
424,puerto deseado,-47.7503,-65.8938,12.89,66,100,6.1,AR,1742079454
425,tateyama,34.9833,139.8667,6.96,100,75,6.69,JP,1742079455
426,rosamond,34.8641,-118.1634,14.92,41,0,10.8,US,1742079456
427,cidade velha,14.9167,-23.6167,20.26,83,20,6.69,CV,1742079457
428,ingeniero guillermo n. juarez,-23.9,-61.85,23.53,68,86,2.3,AR,1742079458
429,apatity,67.5641,33.4031,-15.59,97,93,2.06,RU,1742079459
430,holualoa,19.6228,-155.9522,24.91,66,0,6.17,US,1742079461
431,olinda,-8.0089,-34.8553,28.85,79,75,4.12,BR,1742079462
432,brookings,44.3114,-96.7984,2.32,48,0,13.89,US,1742079317
433,skovorodino,53.9833,123.9167,-18.82,98,100,1.02,RU,1742079464
434,yeppoon,-23.1333,150.7333,25.98,71,100,6.83,AU,1742079465
435,bukama,-9.2,25.85,19.18,98,100,0.15,CD,1742079466
436,hami,42.8,93.45,0.05,24,0,2.67,CN,1742079467
437,tindouf,27.6711,-8.1474,17.25,36,0,7.2,DZ,1742079468
438,port-vila,-17.7338,168.3219,25.78,94,100,1.03,VU,1742079469
439,saint-philippe,-21.3585,55.7679,26.89,80,78,6.31,RE,1742079470
440,puttaparthi,14.1652,77.8117,22.83,47,0,1.52,IN,1742079471
441,skowhegan,44.7651,-69.7192,5.59,90,74,3.23,US,1742079472
442,lobujya,27.95,86.8167,-15.41,69,70,2.4,NP,1742079473
443,tari,-11.1105,14.3559,19.17,85,94,0.93,AO,1742079474
444,sarmiento,-45.5882,-69.07,20.29,28,42,2.56,AR,1742079475
445,praia,14.9215,-23.5087,20.3,83,20,6.69,CV,1742079476
446,san agustin de valle fertil,-30.6335,-67.4682,21.06,66,49,5.55,AR,1742079477
447,iskateley,67.6803,53.1512,-9.48,86,99,8.3,RU,1742079479
448,khovd,48.0056,91.6419,-14.64,80,5,0.92,MN,1742079480
449,sinop,41.7711,34.8709,15.98,49,65,5.03,TR,1742079481
450,alofi,-19.0595,-169.9187,30.94,70,75,6.17,NU,1742079482
451,crescent city,41.756,-124.2018,10.27,96,100,10.29,US,1742079483
452,fort bragg,35.139,-79.006,24.75,54,0,3.6,US,1742079484
453,leava,-14.3,-178.1667,28.43,78,56,6.34,WF,1742079485
454,sumusta as sultani,28.9167,30.85,19.87,44,0,5.42,EG,1742079486
455,moengo,5.6167,-54.4,24.39,88,64,1.44,SR,1742079487
456,baidoa,3.1138,43.6498,24.95,80,12,6.74,SO,1742079488
457,gazojak,41.1875,61.4036,11.83,25,6,2.36,TM,1742079490
458,vernon,50.2581,-119.2691,3.85,86,100,1.34,CA,1742079491
459,wellington,-41.2866,174.7756,19.81,77,100,10.29,NZ,1742079492
460,faisalabad,31.4167,73.0833,15.14,80,0,3.08,PK,1742079493
461,tolanaro,-25.0319,46.9987,23.92,87,100,6.8,MG,1742079494
462,fale old settlement,-9.3852,-171.2468,28.71,75,36,4.63,TK,1742079495
463,ad dabbah,18.05,30.95,25.29,14,0,4.56,SD,1742079496
464,tabuk,17.4189,121.4443,22.08,85,57,0.79,PH,1742079498
465,tenenkou,14.4572,-4.9169,33.02,25,42,3.05,ML,1742079499
466,gaoping,30.7758,106.1029,9.58,57,96,4.3,CN,1742079500
467,bandarbeyla,9.4942,50.8122,25.6,80,13,4.9,SO,1742079501
468,katsuura,35.1333,140.3,11.4,90,100,11.47,JP,1742079282
469,puerto baquerizo moreno,-0.9,-89.6,28.55,74,75,2.57,EC,1742079503
470,punta del este,-34.9667,-54.95,20.49,69,0,3.13,UY,1742079504
471,noumea,-22.2763,166.4572,26.11,99,100,5.69,NC,1742079505
472,vorkuta,67.5,64.0,-8.76,89,100,12.33,RU,1742079506
473,noosa heads,-26.3833,153.15,24.94,63,17,2.64,AU,1742079451
474,at taraf,25.3628,49.725,18.3,38,98,1.84,SA,1742079508
475,salekhard,66.53,66.6019,-7.45,77,97,11.45,RU,1742079509
476,la plata,-34.9215,-57.9545,18.95,66,100,3.97,AR,1742079510
477,sao jose da coroa grande,-8.8978,-35.1478,26.55,80,99,3.85,BR,1742079511
478,shingu,33.7333,135.9833,12.42,95,100,7.83,JP,1742079512
479,queenstown,-31.8976,26.8753,16.45,90,100,0.74,ZA,1742079513
480,chota,-6.55,-78.65,13.01,97,100,1.12,PE,1742079515
481,nainpur,22.4333,80.1167,24.71,27,53,0.13,IN,1742079516
482,mahibadhoo,3.7833,72.9667,28.31,74,7,3.54,MV,1742079517
483,aldan,58.6031,125.3894,-12.38,96,100,3.07,RU,1742079518
484,kolokani,13.5728,-8.0339,30.23,28,66,3.38,ML,1742079519
485,conception bay south,47.4999,-52.9981,-2.92,57,100,5.45,CA,1742079520
486,barra do bugres,-15.0725,-57.1811,26.59,76,74,1.02,BR,1742079521
487,khadan khak,30.7477,67.7085,7.85,58,31,2.89,PK,1742079522
488,bafra,41.5678,35.9069,18.64,43,100,3.4,TR,1742079523
489,daru,-9.0763,143.2092,25.31,93,99,3.73,PG,1742079524
490,antigonish,45.6169,-61.9986,3.23,77,73,3.74,CA,1742079525
491,verdal,63.7933,11.4817,-2.34,85,100,6.64,NO,1742079526
492,myaydo,19.3667,95.2167,24.26,41,2,0.61,MM,1742079527
493,geraldton,-28.7667,114.6,20.23,77,0,5.66,AU,1742079528
494,mount gambier,-37.8333,140.7667,14.49,75,97,6.57,AU,1742079529
495,carnarvon,-24.8667,113.6333,26.17,44,26,7.72,AU,1742079530
496,uyuni,-20.4597,-66.825,13.14,29,17,2.48,BO,1742079531
497,mermoz boabab,14.7065,-17.4758,19.88,83,0,3.09,SN,1742079534
498,nantucket,41.2835,-70.0995,5.06,93,100,4.12,US,1742079476
499,kourou,5.1552,-52.6478,25.02,88,63,2.41,GF,1742079536
500,mecca,21.4267,39.8261,25.4,46,0,1.34,SA,1742079537
501,misratah,32.3754,15.0925,21.2,52,5,0.84,LY,1742079538
502,turpan,42.9333,89.1667,1.92,18,0,0.49,CN,1742079539
503,utrik,11.2278,169.8474,26.83,78,94,8.98,MH,1742079540
504,valparaiso,-33.0393,-71.6273,20.13,73,40,4.12,CL,1742079541
505,tsiombe,-25.3,45.4833,22.6,89,94,7.16,MG,1742079542
506,dongcun,36.7767,121.1597,1.13,39,72,7.0,CN,1742079543
507,srivardhan,18.0333,73.0167,25.8,64,2,4.23,IN,1742079544
508,san martin de los andes,-40.1604,-71.3486,11.94,59,24,2.69,AR,1742079545
509,luis correia,-2.8792,-41.6669,25.45,90,52,4.06,BR,1742079546
510,gueckedou,8.6667,-10.25,22.94,88,90,0.62,GN,1742079547
511,zinjibar,13.1287,45.3807,24.98,77,0,4.74,YE,1742079548
512,jaru,-10.4389,-62.4664,24.74,90,89,0.96,BR,1742079551
513,okhotsk,59.3833,143.3,-20.01,77,3,6.21,RU,1742079552
514,fier-cifci,40.7167,19.5667,17.17,65,100,3.0,AL,1742079553
515,chegdomyn,51.1167,133.0167,-14.63,93,100,0.64,RU,1742079554
516,puerto maldonado,-12.6,-69.1833,29.22,74,40,1.54,PE,1742079555
517,hoeyang,38.7103,127.5983,-0.77,96,100,1.87,KP,1742079556
518,tongchuan,35.0806,109.0897,-1.22,26,2,2.66,CN,1742079557
519,les cayes,18.2,-73.75,26.24,73,42,3.31,HT,1742079558
520,ta`u,-14.2336,-169.5144,28.69,75,7,6.46,AS,1742079559
521,haiku-pauwela,20.9219,-156.3051,27.01,71,40,11.62,US,1742079560
522,island harbour,50.724,-1.2758,2.79,74,31,2.68,GB,1742079561
523,enshi,30.3,109.4833,8.91,93,100,0.13,CN,1742079562
524,auki,-8.7676,160.7034,28.82,72,99,1.82,SB,1742079563
525,undurkhaan,47.3194,110.6556,-7.2,40,45,2.36,MN,1742079564
526,quepos,9.4236,-84.1652,28.65,67,74,1.81,CR,1742079565
527,qina,26.1642,32.7267,24.21,26,0,2.96,EG,1742079566
528,arenapolis,-14.4503,-56.8461,24.83,85,95,0.81,BR,1742079567
529,bekalta,35.6174,10.9947,16.01,72,14,8.39,TN,1742079568
530,nuku'alofa,-21.1333,-175.2,27.19,89,75,3.6,TO,1742079570
531,thomasville,35.8826,-80.082,17.66,89,88,0.89,US,1742079571
532,bayanhongor,46.7167,100.1167,-26.37,80,13,1.24,MN,1742079572
533,verkhotur'ye,58.8627,60.8054,-0.96,86,100,3.55,RU,1742079573
534,el dovio,4.5079,-76.2362,18.13,94,98,2.2,CO,1742079574
535,nelson bay,-32.7167,152.15,27.84,78,100,1.34,AU,1742079575
536,chum phae,16.5443,102.0992,26.85,53,32,1.69,TH,1742079576
537,wenchang,30.904,118.4887,7.6,89,100,3.64,CN,1742079577
538,sidney,-33.8679,151.2073,29.86,51,0,3.09,AU,1742079329
539,champerico,14.3,-91.9167,29.18,62,53,5.24,GT,1742079580
540,kudahuvadhoo,2.6708,72.8944,27.77,73,41,2.67,MV,1742079581
541,pak phanang,8.3511,100.202,25.11,84,91,1.07,TH,1742079582
542,klaksvik,62.2266,-6.589,5.37,71,100,4.02,FO,1742079583
543,mossel bay,-34.1831,22.146,21.43,83,100,2.62,ZA,1742079584
544,dehloran,32.6941,47.2679,21.94,34,100,0.97,IR,1742079586
545,betio village,1.358,172.9211,30.02,85,28,7.89,KI,1742079587
546,xuddur,4.1213,43.8894,24.46,73,0,7.83,SO,1742079588
547,el bauga,18.262,33.9081,24.73,22,0,4.93,SD,1742079589
548,gobabis,-22.45,18.9667,20.05,78,20,4.06,,1742079590
549,el fasher,13.6279,25.3494,22.64,16,41,4.41,SD,1742079591
550,luanda,-8.8368,13.2343,27.0,78,20,2.06,AO,1742079592
551,mont-laurier,46.5501,-75.4993,3.33,100,100,1.73,CA,1742079593
552,saint-louis,16.3333,-15.0,28.58,16,6,4.91,SN,1742079594
553,aykhal,66.0,111.5,-11.1,93,100,9.96,RU,1742079595
554,acarau,-2.8856,-40.12,25.68,86,21,4.17,BR,1742079596
555,zhob,31.3411,69.4481,11.36,61,65,0.52,PK,1742079597
556,porbandar,21.6422,69.6093,24.07,76,0,4.15,IN,1742079599
557,ofunato,39.0717,141.7167,5.33,55,100,2.29,JP,1742079600
558,persembe,41.0656,37.7714,17.47,47,77,3.81,TR,1742079601
559,baikonur,45.6167,63.3167,8.88,60,100,3.62,KZ,1742079602
560,kailua-kona,19.6406,-155.9956,28.49,64,0,6.17,US,1742079579
561,alaior,39.9303,4.1404,11.11,87,0,0.0,ES,1742079605
562,laojunmiao,39.8333,97.7333,-6.12,28,76,1.84,CN,1742079606
563,banda aceh,5.5577,95.3222,26.04,80,69,1.92,ID,1742079607
564,huarmey,-10.0681,-78.1522,23.95,74,59,4.59,PE,1742079608
565,nova vicosa,-17.8919,-39.3719,25.66,79,0,4.06,BR,1742079610
566,loreto,22.2667,-101.9667,25.26,7,33,9.93,MX,1742079611
567,casas grandes,30.3667,-107.95,14.28,22,44,14.59,MX,1742079612
568,shenjiamen,29.9576,122.298,7.67,72,100,8.15,CN,1742079613
569,belmonte,-15.8631,-38.8828,25.39,79,14,3.77,BR,1742079614
570,grantsville,40.5999,-112.4644,7.99,46,75,6.17,US,1742079615
571,lihue,21.9789,-159.3672,25.41,77,100,3.24,US,1742079616
572,taishan,22.2514,112.7799,13.27,65,28,6.72,CN,1742079617
573,ouani,-12.1322,44.4258,27.54,80,16,3.67,KM,1742079618
574,kuching,1.55,110.3333,25.64,96,20,0.0,MY,1742079619
575,key west,24.5557,-81.7826,26.67,78,0,6.71,US,1742079620
576,nueve de julio,-35.4444,-60.8831,16.02,87,100,3.15,AR,1742079621
577,santyoku,37.4406,129.1708,4.93,94,100,3.05,KR,1742079622
578,santa ana,33.7456,-117.8678,20.27,53,20,4.12,US,1742079600
579,verkhnevilyuysk,63.4453,120.3167,-22.03,100,90,1.47,RU,1742079626
580,mili,6.0815,171.735,27.28,81,41,9.94,MH,1742079627
581,morondava,-20.2833,44.2833,24.72,90,100,4.38,MG,1742079628
582,tashtyp,52.7939,89.8983,-7.45,95,100,0.58,RU,1742079629
583,spring creek,40.7266,-115.5859,3.23,59,100,2.24,US,1742079630
584,taoudenni,22.6783,-3.9836,25.34,19,0,4.84,ML,1742079631
585,save,8.0425,2.486,28.56,68,81,2.43,BJ,1742079632
586,la libertad,-2.2333,-80.9,27.81,83,75,1.54,EC,1742079633
587,linton,39.0348,-87.1658,14.53,94,100,3.83,US,1742079634
588,wonsan,39.1528,127.4436,1.01,99,100,3.71,KP,1742079635
589,san patricio,28.017,-97.5169,26.61,20,1,6.97,US,1742079636
590,sao jose de piranhas,-7.1206,-38.5019,24.06,84,97,1.34,BR,1742079637
591,koksan,38.7819,126.6664,0.7,95,100,0.97,KP,1742079638
592,bozuyuk,39.9078,30.0367,14.72,44,81,3.76,TR,1742079639
593,asilah,35.465,-6.0348,12.89,75,10,4.98,MA,1742079640
594,langarud,37.197,50.1535,16.72,61,95,1.39,IR,1742079642
